,Recording timestamp,Gaze point X,Gaze point Y
8996,89996,712,640
8997,90006,713,640
8998,90016,717,638
8999,90026,720,637
9000,90036,722,637
9001,90046,725,635
9002,90056,727,634
9003,90066,729,635
9004,90076,730,631
9005,90086,732,625
9006,90096,735,625
9007,90106,737,627
9008,90116,737,625
9009,90126,737,618
9010,90136,740,619
9011,90146,742,624
9012,90156,742,624
9013,90166,743,625
9014,90176,747,629
9015,90186,746,629
9016,90196,742,629
9017,90206,739,629
9018,90216,739,631
9019,90226,736,636
9020,90236,733,640
9021,90246,733,642
9022,90256,734,643
9023,90266,731,648
9024,90276,727,655
9025,90286,726,654
9026,90296,726,654
9027,90306,724,657
9028,90316,722,658
9029,90326,722,656
9030,90336,722,655
9031,90346,721,654
9032,90356,719,653
9033,90366,720,649
9034,90376,722,646
9037,90406,726,646
9038,90416,728,644
9039,90426,730,643
9040,90436,733,642
9041,90446,734,643
9042,90456,735,643
9043,90466,737,642
9044,90476,739,643
9045,90486,739,643
9046,90496,738,643
9047,90506,738,644
9048,90516,737,645
9049,90526,736,645
9050,90536,734,646
9051,90546,732,645
9052,90556,732,644
9053,90566,731,648
9054,90576,729,649
9055,90586,729,649
9056,90596,729,649
9057,90606,728,655
9058,90616,728,665
9059,90626,729,666
9060,90636,733,669
9061,90646,737,668
9062,90656,737,663
9063,90666,739,661
9064,90676,742,662
9065,90686,744,665
9066,90696,745,665
9067,90706,747,662
9068,90716,750,658
9069,90726,749,658
9070,90736,746,658
9071,90745,748,657
9072,90755,753,656
9073,90765,752,657
9074,90775,751,658
9075,90785,755,655
9076,90795,758,653
9077,90805,758,654
9078,90815,757,655
9079,90825,758,656
9080,90835,761,657
9081,90845,761,660
9082,90855,760,661
9083,90865,762,657
9084,90875,765,656
9085,90885,765,657
9086,90895,764,658
9087,90905,764,656
9088,90915,765,656
9089,90925,764,657
9090,90935,762,660
9091,90945,761,659
9093,90955,761,658
9094,90965,760,662
9095,90975,757,663
9096,90985,756,660
9097,90995,754,660
9098,91005,751,664
9099,91015,747,664
9100,91025,744,661
9101,91035,744,658
9102,91045,742,657
9103,91055,739,657
9104,91065,737,656
9105,91075,734,653
9106,91085,732,652
9107,91095,729,650
9108,91105,727,648
9109,91115,726,646
9112,91145,726,643
9113,91155,724,641
9114,91165,722,638
9115,91175,723,635
9116,91185,725,633
9117,91195,726,631
9118,91205,727,630
9119,91215,730,629
9120,91225,733,629
9121,91235,734,630
9122,91245,734,635
9123,91255,736,647
9124,91265,739,653
9125,91275,740,657
9126,91285,740,658
9127,91295,739,660
9128,91305,740,661
9129,91315,740,662
9130,91325,739,663
9131,91335,739,664
9132,91345,739,665
9133,91355,739,666
9134,91365,738,667
9135,91375,737,667
9136,91385,737,668
9137,91395,739,669
9138,91405,738,671
9139,91415,739,673
9140,91425,739,673
9141,91435,738,671
9142,91445,737,670
9143,91455,737,670
9144,91465,738,671
9145,91475,739,669
9146,91485,740,668
9147,91495,741,667
9148,91505,743,667
9149,91515,744,667
9150,91525,745,667
9151,91535,747,667
9152,91545,749,668
9153,91555,749,667
9154,91565,749,667
9155,91575,749,667
9156,91585,749,667
9157,91595,747,667
9160,91625,744,665
9161,91635,740,662
9162,91645,737,660
9165,91675,735,659
9166,91685,731,657
9167,91695,729,655
9168,91705,726,653
9169,91715,725,653
9170,91725,723,652
9171,91735,722,651
9172,91745,720,651
9175,91775,719,651
9178,91805,716,649
9179,91815,713,656
9180,91825,713,656
9181,91835,714,651
9182,91845,716,651
9183,91855,719,650
9184,91865,723,650
9185,91875,726,648
9186,91885,729,651
9187,91895,737,660
9188,91905,741,657
9189,91915,740,650
9190,91925,742,648
9191,91935,744,650
9192,91945,745,654
9193,91955,744,656
9195,91965,744,656
9196,91975,745,657
9197,91985,744,657
9198,91995,743,657
9199,92005,743,659
9200,92015,744,661
9201,92025,744,665
9202,92035,743,665
9203,92045,743,664
9204,92055,744,664
9205,92065,746,665
9206,92075,747,667
9207,92085,749,667
9208,92095,751,666
9209,92105,751,668
9210,92115,752,669
9211,92125,752,665
9212,92135,753,664
9213,92145,754,666
9214,92155,754,668
9215,92165,755,668
9216,92175,756,667
9217,92185,756,670
9218,92195,752,679
9219,92205,755,676
9220,92215,759,672
9221,92225,759,674
9222,92235,760,677
9223,92245,761,675
9224,92255,762,673
9225,92265,763,674
9226,92275,762,675
9227,92285,762,674
9228,92295,763,671
9229,92305,763,670
9230,92315,762,669
9233,92345,762,668
9234,92355,762,665
9235,92365,762,664
9236,92375,760,664
9237,92385,761,662
9238,92395,762,661
9239,92404,764,661
9240,92414,764,661
9241,92424,764,660
9242,92434,765,659
9243,92444,766,658
9244,92454,766,659
9245,92464,766,659
9246,92474,768,660
9247,92484,768,661
9248,92494,768,661
9249,92504,768,659
9250,92514,767,660
9251,92524,766,662
9252,92534,765,664
9253,92544,764,665
9254,92554,763,665
9255,92564,761,665
9256,92574,758,663
9257,92584,755,660
9258,92594,753,660
9259,92604,751,660
9260,92614,749,660
9261,92624,748,657
9262,92634,747,655
9263,92644,745,655
9264,92654,742,655
9265,92664,741,655
9266,92674,741,656
9267,92684,740,657
9268,92694,738,657
9269,92704,736,656
9270,92714,736,656
9271,92724,736,657
9272,92734,734,661
9273,92744,736,661
9274,92754,738,660
9275,92764,738,661
9276,92774,737,661
9277,92784,739,660
9278,92794,741,660
9279,92804,742,661
9280,92814,741,661
9283,92844,741,660
9288,92894,744,658
9291,92924,743,660
9292,92934,745,659
9293,92944,746,659
9294,92954,747,659
9295,92964,747,663
9296,92974,747,664
9297,92984,749,664
9298,92994,751,666
9303,93044,751,669
9304,93054,751,668
9305,93064,751,668
9306,93074,751,669
9307,93084,751,670
9308,93094,752,670
9309,93104,752,669
9310,93114,753,669
9311,93124,753,670
9312,93134,753,670
9313,93144,753,671
9314,93154,754,671
9315,93164,754,671
9316,93174,753,671
9317,93184,753,668
9318,93194,754,668
9319,93204,755,667
9320,93214,755,666
9321,93224,756,665
9322,93234,758,663
9323,93244,758,662
9324,93254,759,662
9325,93264,761,662
9326,93274,763,663
9327,93284,764,665
9328,93294,765,665
9329,93304,766,664
9330,93314,767,665
9331,93324,768,665
9332,93334,768,664
9333,93344,767,663
9334,93354,767,662
9335,93364,765,662
9336,93374,762,663
9337,93384,759,661
9338,93394,757,662
9339,93404,755,664
9340,93414,751,664
9341,93424,749,664
9342,93434,749,664
9343,93444,748,666
9344,93454,745,667
9345,93464,745,665
9346,93474,745,663
9347,93484,745,666
9348,93494,744,666
9349,93504,743,666
9350,93514,745,667
9351,93524,746,668
9352,93534,746,668
9353,93544,747,666
9354,93554,748,665
9355,93564,748,666
9356,93574,748,667
9357,93584,748,665
9358,93594,750,664
9359,93604,751,663
9360,93614,751,662
9361,93624,751,661
9362,93634,751,660
9363,93644,751,660
9364,93654,750,658
9365,93664,751,655
9366,93674,752,653
9367,93684,751,653
9368,93694,750,651
9369,93704,750,649
9370,93714,751,647
9371,93724,749,645
9372,93734,746,643
9373,93744,745,641
9374,93754,744,641
9375,93764,741,643
9376,93774,739,642
9377,93784,740,639
9378,93794,740,639
9379,93804,738,638
9380,93814,737,637
9381,93824,737,638
9382,93834,738,638
9383,93844,737,638
9384,93854,737,639
9385,93864,738,638
9386,93874,740,640
9387,93884,740,641
9388,93894,740,642
9389,93904,742,642
9390,93914,744,642
9391,93924,744,643
9392,93934,744,644
9393,93944,745,644
9394,93954,747,644
9395,93964,747,645
9396,93974,745,645
9397,93984,746,645
9398,93994,748,645
9399,94004,746,646
9400,94014,745,649
9401,94024,745,650
9402,94034,745,650
9403,94044,743,659
9404,94054,737,675
9405,94064,738,671
9406,94074,741,662
9407,94083,740,665
9408,94093,738,668
9409,94103,737,669
9410,94113,737,669
9411,94123,736,670
9412,94133,735,671
9413,94143,734,669
9414,94153,736,668
9415,94163,736,668
9416,94173,735,668
9417,94183,735,664
9418,94193,737,661
9419,94203,738,660
9420,94213,738,659
9421,94223,738,655
9422,94233,741,652
9423,94243,743,650
9426,94273,744,649
9427,94283,745,646
9428,94293,747,645
9429,94303,748,645
9430,94313,747,643
9431,94323,747,640
9432,94333,748,639
9433,94343,747,638
9434,94353,744,637
9435,94363,743,635
9436,94373,744,634
9437,94383,743,634
9438,94393,741,633
9439,94403,741,634
9440,94413,744,641
9441,94423,743,643
9442,94433,743,642
9443,94443,743,640
9444,94453,745,639
9445,94463,746,637
9446,94473,745,635
9447,94483,745,634
9448,94493,747,634
9449,94503,747,632
9450,94513,747,629
9451,94523,748,626
9452,94533,750,624
9455,94563,750,627
9456,94573,752,626
9457,94583,752,625
9458,94593,753,625
9459,94603,753,626
9460,94613,752,628
9461,94623,752,629
9462,94633,752,631
9463,94643,751,632
9464,94653,749,633
9465,94663,748,635
9466,94673,747,637
9467,94683,747,640
9468,94693,745,644
9469,94703,746,647
9470,94713,746,648
9471,94723,745,651
9472,94733,743,654
9473,94743,744,654
9474,94753,744,655
9475,94763,744,656
9476,94773,743,656
9477,94783,742,655
9480,94813,745,652
9481,94823,743,653
9482,94833,743,653
9483,94843,744,652
9484,94853,746,651
9485,94863,746,652
9486,94873,745,653
9487,94883,746,653
9488,94893,747,653
9489,94903,747,655
9490,94913,746,655
9493,94943,747,651
9494,94953,748,648
9495,94963,749,647
9496,94973,749,644
9497,94983,750,644
9498,94993,752,645
9499,95003,754,643
9500,95013,754,640
9501,95023,754,637
9502,95033,755,638
9503,95043,757,639
9504,95053,757,638
9505,95063,757,638
9506,95073,757,639
9507,95083,757,639
9508,95093,755,637
9509,95103,754,634
9510,95113,752,636
9511,95123,748,639
9512,95133,746,637
9513,95143,745,634
9514,95153,743,634
9515,95163,739,637
9516,95173,738,634
9517,95183,739,632
9518,95193,739,632
9519,95203,738,632
9520,95213,736,632
9521,95223,735,632
9522,95233,735,633
9523,95243,734,635
9524,95253,732,636
9525,95263,731,638
9526,95273,732,640
9527,95283,732,641
9528,95293,730,640
9529,95303,730,640
9530,95313,730,641
9531,95323,730,642
9532,95333,729,641
9533,95343,729,641
9534,95353,732,640
9535,95363,732,641
9536,95373,731,642
9537,95383,731,642
9538,95393,734,645
9539,95403,736,647
9540,95413,736,647
9541,95423,738,647
9542,95433,739,647
9543,95443,737,647
9544,95453,736,648
9545,95463,738,648
9546,95473,740,647
9547,95483,739,647
9548,95493,739,647
9551,95523,739,649
9552,95533,739,648
9553,95543,738,647
9554,95553,737,648
9555,95563,737,647
9556,95573,738,647
9557,95583,737,647
9558,95593,735,645
9559,95603,733,643
9560,95613,732,641
9561,95623,731,638
9568,95693,730,639
9569,95703,730,639
9570,95713,731,638
9571,95723,731,639
9572,95733,730,639
9573,95743,732,638
9574,95752,733,640
9575,95762,732,641
9576,95772,733,643
9577,95782,734,643
9578,95792,736,643
9579,95802,736,644
9580,95812,737,645
9581,95822,738,645
9582,95832,739,645
9583,95842,740,646
9584,95852,741,649
9585,95862,743,651
9586,95872,745,651
9587,95882,746,651
9590,95912,747,652
9591,95922,749,651
9592,95932,751,650
9593,95942,752,650
9594,95952,752,649
9595,95962,753,647
9596,95972,754,645
9597,95982,754,644
9598,95992,754,644
9599,96002,754,644
9600,96012,755,645
9601,96022,754,646
9602,96032,752,648
9603,96042,753,652
9604,96052,752,653
9605,96062,751,654
9606,96072,750,654
9607,96082,749,654
9610,96112,750,655
9611,96122,749,657
9612,96132,748,658
9613,96142,747,659
9618,96192,748,659
9619,96202,746,658
9620,96212,744,658
9621,96222,744,657
9622,96232,743,656
9623,96242,741,655
9624,96252,740,655
9625,96262,740,654
9626,96272,741,652
9627,96282,740,652
9628,96292,739,651
9629,96302,740,651
9630,96312,741,652
9631,96322,741,652
9632,96332,741,652
9633,96342,742,653
9634,96352,743,653
9635,96362,743,653
9636,96372,743,653
9637,96382,743,652
9638,96392,744,651
9639,96402,744,651
9640,96412,742,650
9641,96422,742,648
9642,96432,742,647
9643,96442,742,646
9644,96452,741,645
9645,96462,741,642
9646,96472,742,643
9647,96482,741,645
9648,96492,741,648
9649,96502,742,649
9650,96512,743,651
9651,96522,743,653
9652,96532,743,655
9653,96542,744,656
9654,96552,745,657
9655,96562,745,661
9656,96572,743,663
9657,96582,744,662
9658,96592,744,661
9659,96602,744,661
9660,96612,743,659
9661,96622,744,659
9662,96632,745,660
9663,96642,744,660
9664,96652,743,659
9665,96662,743,657
9666,96672,745,656
9667,96682,745,658
9668,96692,744,659
9669,96702,744,659
9670,96712,745,660
9671,96722,745,661
9672,96732,745,661
9675,96762,745,660
9676,96772,746,661
9677,96782,746,662
9678,96792,744,660
9679,96802,745,658
9680,96812,746,657
9681,96822,746,657
9682,96832,746,658
9683,96842,747,656
9684,96852,748,655
9685,96862,748,657
9686,96872,747,659
9687,96882,749,659
9688,96892,750,660
9689,96902,749,662
9690,96912,748,663
9691,96922,748,660
9692,96932,749,659
9693,96942,747,661
9694,96952,746,661
9695,96962,747,660
9696,96972,748,659
9697,96982,749,661
9698,96992,749,662
9699,97002,751,660
9700,97012,754,660
9701,97022,755,661
9702,97032,756,661
9703,97042,758,660
9704,97052,761,661
9705,97062,761,661
9706,97072,761,661
9707,97082,762,660
9708,97092,762,659
9709,97102,763,661
9710,97112,764,662
9711,97122,764,662
9712,97132,764,663
9713,97142,764,663
9714,97152,764,663
9715,97162,764,663
9716,97172,764,663
9717,97182,766,663
9718,97192,766,663
9719,97202,765,662
9720,97212,764,662
9721,97222,766,664
9722,97232,768,665
9723,97242,769,665
9724,97252,770,666
9725,97262,772,667
9726,97272,773,670
9727,97282,774,670
9728,97292,774,671
9729,97302,776,673
9730,97312,776,673
9731,97322,776,672
9732,97332,776,672
9733,97342,777,674
9734,97352,777,674
9735,97362,776,674
9736,97372,775,673
9737,97382,776,673
9738,97391,776,674
9743,97441,776,674
9744,97451,776,673
9745,97461,775,674
9746,97471,775,672
9747,97481,775,672
9748,97491,778,673
9749,97501,778,672
9750,97511,778,670
9751,97521,777,668
9752,97531,776,665
9753,97541,775,662
9754,97551,773,660
9755,97561,772,657
9756,97571,770,657
9757,97581,766,661
9758,97591,763,659
9759,97601,761,653
9760,97611,759,651
9761,97621,757,652
9762,97631,755,653
9763,97641,753,653
9764,97651,752,654
9765,97661,750,655
9766,97671,747,656
9767,97681,748,656
9768,97691,749,655
9769,97701,749,655
9770,97711,748,653
9771,97721,748,648
9772,97731,750,644
9773,97741,750,643
9774,97751,750,641
9775,97761,752,640
9776,97771,754,639
9777,97781,754,638
9778,97791,753,636
9779,97801,754,634
9780,97811,756,635
9781,97821,757,637
9782,97831,756,637
9783,97841,755,638
9784,97851,758,640
9785,97861,758,641
9786,97871,757,641
9787,97881,757,641
9788,97891,759,642
9789,97901,759,644
9790,97911,759,645
9791,97921,759,645
9792,97931,762,648
9793,97941,762,648
9794,97951,761,647
9795,97961,762,646
9796,97971,763,647
9797,97981,764,649
9798,97991,763,650
9799,98001,763,651
9800,98011,763,652
9801,98021,763,656
9802,98031,762,655
9803,98041,762,648
9804,98051,763,650
9805,98061,762,655
9806,98071,760,656
9807,98081,760,655
9808,98091,760,655
9809,98101,762,658
9810,98111,762,657
9811,98121,761,652
9812,98131,761,651
9813,98141,761,653
9814,98151,760,653
9815,98161,760,651
9816,98171,761,650
9817,98181,761,652
9818,98191,760,652
9819,98201,758,648
9820,98211,757,649
9821,98221,759,659
9822,98231,758,660
9823,98241,757,658
9824,98251,757,655
9825,98261,757,654
9826,98271,756,654
9827,98281,756,649
9828,98291,757,647
9829,98301,758,648
9830,98311,758,649
9831,98321,759,647
9832,98331,760,645
9833,98341,761,647
9834,98351,760,652
9835,98361,761,652
9836,98371,764,653
9837,98381,764,654
9838,98391,764,654
9839,98401,764,652
9840,98411,764,651
9841,98421,764,651
9842,98431,763,650
9843,98441,763,649
9844,98451,764,649
9845,98461,765,650
9846,98471,764,650
9847,98481,764,651
9848,98491,767,653
9849,98501,768,654
9850,98511,767,655
9851,98521,769,655
9852,98531,770,657
9853,98541,771,658
9854,98551,771,658
9855,98561,771,657
9856,98571,771,657
9857,98581,768,659
9858,98591,764,660
9859,98601,762,660
9860,98611,762,661
9861,98621,760,663
9862,98631,759,665
9863,98641,757,668
9864,98651,755,670
9865,98661,754,672
9868,98691,754,676
9871,98721,753,671
9872,98731,755,674
9873,98741,755,676
9874,98751,754,676
9875,98761,755,674
9876,98771,755,673
9877,98781,755,671
9878,98791,756,669
9879,98801,755,666
9880,98811,756,663
9881,98821,756,662
9882,98831,757,659
9883,98841,759,656
9884,98851,761,655
9885,98861,762,655
9886,98871,763,654
9887,98881,764,652
9888,98891,766,654
9889,98901,766,656
9890,98911,762,655
9891,98921,752,654
9892,98931,745,655
9893,98941,743,653
9894,98951,742,650
9895,98961,741,649
9896,98971,741,649
9897,98981,742,650
9898,98991,741,648
9899,99001,741,646
9900,99011,741,647
9901,99021,741,648
9902,99031,741,646
9903,99041,741,645
9904,99051,742,645
9905,99060,742,646
9906,99070,741,649
9907,99080,742,650
9908,99090,745,655
9909,99100,750,658
9910,99110,753,659
9911,99120,756,660
9912,99130,759,660
9913,99140,761,661
9914,99150,762,662
9915,99160,763,662
9916,99170,765,663
9917,99180,766,664
9918,99190,766,664
9919,99200,766,665
9920,99210,766,666
9921,99220,767,667
9922,99230,766,669
9923,99240,766,668
9924,99250,765,669
9925,99260,765,671
9926,99270,764,671
9927,99280,764,671
9928,99290,763,671
9929,99300,763,672
9930,99310,763,671
9931,99320,761,670
9932,99330,761,670
9933,99340,760,671
9934,99350,757,671
9935,99360,756,671
9938,99390,751,675
9939,99400,751,674
9940,99410,749,675
9941,99420,749,674
9942,99430,748,674
9943,99440,748,674
9944,99450,747,674
9945,99460,747,673
9946,99470,748,672
9947,99480,748,672
9948,99490,747,671
9949,99500,747,670
9950,99510,747,668
9951,99520,747,666
9952,99530,746,664
9953,99540,747,663
9954,99550,746,662
9955,99560,745,661
9956,99570,744,659
9957,99580,745,657
9958,99590,745,656
9959,99600,744,656
9960,99610,744,657
9961,99620,744,658
9962,99630,745,658
9963,99640,744,660
9964,99650,742,659
9965,99660,742,656
9966,99670,742,657
9967,99680,741,658
9968,99690,737,657
9969,99700,736,656
9970,99710,736,654
9971,99720,734,653
9972,99730,731,653
9973,99740,731,653
9974,99750,731,653
9975,99760,729,659
9976,99770,725,666
9977,99780,727,664
9978,99790,727,664
9979,99800,726,666
9980,99810,725,667
9981,99820,726,667
9982,99830,726,667
9983,99840,725,666
9984,99850,724,666
9985,99860,724,664
9986,99870,725,664
9987,99880,725,664
9988,99890,725,663
9989,99900,727,661
9990,99910,729,659
9991,99920,729,658
9992,99930,730,658
9993,99940,730,657
9994,99950,730,657
9995,99960,731,657
9996,99970,731,657
9997,99980,731,657
9998,99990,731,659
9999,100000,730,661
10000,100010,729,663
10001,100020,728,664
10002,100030,727,665
10003,100040,728,667
10004,100050,729,668
10005,100060,729,668
10006,100070,729,669
10007,100080,730,671
10008,100090,729,672
10009,100100,730,672
10010,100110,731,673
10011,100120,733,675
10012,100130,734,676
10013,100140,736,677
10014,100150,737,677
10015,100160,738,680
10016,100170,738,681
10017,100180,740,680
10018,100190,743,679
10019,100200,743,680
10020,100210,743,680
10021,100220,743,677
10022,100230,744,675
10023,100240,744,674
10024,100250,743,674
10025,100260,742,672
10026,100270,743,670
10027,100280,743,669
10028,100290,742,670
10029,100300,742,669
10030,100310,743,669
10035,100360,742,672
10036,100370,741,673
10037,100380,741,674
10038,100390,743,674
10039,100400,743,676
10040,100410,743,677
10041,100420,743,677
10042,100430,744,677
10043,100440,744,677
10044,100450,744,676
10045,100460,745,674
10046,100470,746,673
10047,100480,746,671
10048,100490,744,668
10049,100500,745,667
10050,100510,746,665
10051,100520,746,664
10052,100530,745,662
10053,100540,745,658
10054,100550,745,656
10055,100560,744,656
10056,100570,743,655
10057,100580,742,653
10060,100610,745,655
10063,100640,742,653
10064,100650,742,655
10065,100660,742,655
10066,100670,744,657
10067,100680,745,659
10068,100690,747,661
10069,100699,749,661
10070,100709,753,663
10071,100719,757,667
10072,100729,756,668
10073,100739,757,667
10074,100749,760,668
10075,100759,761,668
10076,100769,761,668
10077,100779,764,670
10078,100789,768,674
10079,100799,768,675
10080,100809,768,676
10081,100819,769,674
10082,100829,770,672
10083,100839,770,671
10084,100849,770,671
10085,100859,770,670
10086,100869,770,670
10087,100879,770,670
10088,100889,769,670
10089,100899,767,668
10090,100909,767,668
10091,100919,766,668
10092,100929,766,668
10093,100939,765,668
10094,100949,766,667
10095,100959,766,667
10096,100969,766,666
10097,100979,766,665
10099,100989,766,665
10100,100999,766,665
10101,101009,766,665
10102,101019,765,662
10103,101029,765,661
10104,101039,765,662
10105,101049,764,663
10106,101059,763,662
10107,101069,761,662
10108,101079,757,664
10109,101089,757,664
10110,101099,757,664
10111,101109,756,665
10112,101119,755,668
10113,101129,753,669
10114,101139,752,668
10115,101149,752,669
10116,101159,751,671
10117,101169,749,674
10118,101179,749,673
10119,101189,749,672
10120,101199,748,674
10121,101209,747,675
10122,101219,747,676
10123,101229,748,676
10124,101239,747,677
10125,101249,745,678
10126,101259,745,677
10127,101269,745,677
10128,101279,745,679
10129,101289,744,679
10130,101299,744,679
10131,101309,746,679
10132,101319,746,680
10133,101329,747,682
10134,101339,749,684
10135,101349,752,685
10136,101359,754,686
10137,101369,755,688
10138,101379,757,689
10139,101389,760,690
10140,101399,762,691
10141,101409,765,692
10142,101419,767,690
10143,101429,769,689
10144,101439,771,689
10145,101449,773,686
10146,101459,775,678
10147,101469,777,678
10148,101479,778,678
10149,101489,778,677
10150,101499,780,676
10151,101509,780,676
10152,101519,780,675
10153,101529,780,675
10154,101539,779,674
10155,101549,778,672
10156,101559,777,674
10157,101569,774,674
10158,101579,773,673
10159,101589,771,674
10160,101599,769,675
10161,101609,766,673
10162,101619,763,672
10163,101629,761,673
10164,101639,757,676
10165,101649,754,678
10166,101659,753,677
10167,101669,753,676
10168,101679,751,677
10169,101689,749,677
10170,101699,748,676
10171,101709,747,676
10172,101719,745,677
10173,101729,743,677
10174,101739,743,676
10175,101749,744,673
10176,101759,743,672
10177,101769,742,672
10178,101779,743,668
10179,101789,743,666
10180,101799,743,666
10181,101809,742,666
10182,101819,743,665
10183,101829,744,663
10184,101839,743,662
10185,101849,741,662
10186,101859,742,662
10187,101869,743,661
10188,101879,742,660
10189,101889,741,658
10190,101899,743,655
10191,101909,744,655
10192,101919,743,655
10193,101929,739,656
10194,101939,733,661
10195,101949,734,659
10196,101959,736,655
10197,101969,734,655
10198,101979,732,655
10200,101989,731,656
10201,101999,729,659
10202,102009,725,659
10203,102019,724,659
10204,102029,724,660
10205,102039,723,660
10206,102049,721,660
10207,102059,719,660
10210,102089,719,659
10211,102099,718,659
10212,102109,716,660
10213,102119,715,659
10214,102129,715,658
10215,102139,715,660
10216,102149,714,661
10217,102159,713,660
10218,102169,713,660
10219,102179,715,661
10220,102189,718,660
10221,102199,720,661
10222,102209,723,661
10223,102219,724,661
10224,102229,724,660
10225,102239,725,658
10226,102249,726,659
10227,102259,727,660
10228,102269,728,660
10229,102279,728,661
10230,102289,727,662
10231,102299,725,663
10232,102309,723,664
10233,102319,723,664
10234,102329,725,665
10235,102339,724,666
10236,102349,724,664
10237,102359,723,656
10238,102369,725,655
10239,102378,724,654
10240,102388,723,654
10241,102398,724,654
10242,102408,726,653
10243,102418,726,652
10244,102428,725,651
10245,102438,724,650
10246,102448,725,649
10247,102458,726,650
10248,102468,725,651
10249,102478,726,652
10250,102488,727,652
10251,102498,726,654
10252,102508,725,656
10255,102538,721,666
10256,102548,723,663
10257,102558,724,661
10258,102568,722,661
10259,102578,718,663
10260,102588,716,664
10261,102598,714,666
10262,102608,711,668
10263,102618,708,667
10264,102628,706,666
10265,102638,703,666
10266,102648,700,665
10267,102658,698,665
10268,102668,696,668
10269,102678,695,670
10270,102688,691,671
10271,102698,688,672
10272,102708,686,672
10273,102718,684,674
10274,102728,681,676
10275,102738,679,674
10276,102748,679,670
10277,102758,678,669
10278,102768,678,669
10279,102778,679,666
10280,102788,681,662
10281,102798,683,658
10282,102808,684,656
10283,102818,686,650
10284,102828,689,645
10285,102838,692,645
10286,102848,694,646
10287,102858,694,647
10288,102868,695,647
10289,102878,696,648
10290,102888,696,650
10291,102898,696,652
10292,102908,696,654
10293,102918,696,658
10294,102928,695,660
10295,102938,694,661
10296,102948,693,662
10297,102958,692,663
10298,102968,691,663
10299,102978,689,663
10300,102988,689,663
10301,102998,688,664
10302,103008,688,665
10303,103018,688,664
10304,103028,688,664
10305,103038,689,665
10306,103048,689,665
10307,103058,688,664
10308,103068,689,665
10309,103078,689,666
10310,103088,690,667
10311,103098,692,666
10312,103108,694,664
10313,103118,695,663
10314,103128,696,662
10315,103138,695,662
10316,103148,695,661
10317,103158,697,662
10318,103168,699,663
10319,103178,702,663
10324,103228,710,662
10325,103238,710,663
10326,103248,711,665
10327,103258,712,663
10328,103268,713,662
10329,103278,715,662
10330,103288,716,662
10331,103298,717,663
10332,103308,718,663
10333,103318,716,665
10334,103328,713,670
10335,103338,714,668
10336,103348,715,664
10337,103358,714,664
10338,103368,712,663
10339,103378,710,662
10340,103388,709,662
10341,103398,709,662
10342,103408,708,661
10343,103418,708,661
10344,103428,708,660
10345,103438,708,661
10346,103448,707,661
10347,103458,707,662
10348,103468,708,663
10349,103478,709,665
10350,103488,709,667
10351,103498,708,669
10352,103508,707,671
10353,103518,707,672
10354,103528,706,673
10355,103538,704,675
10356,103548,703,678
10357,103558,703,678
10358,103568,701,675
10359,103578,698,675
10360,103588,697,674
10361,103598,697,675
10362,103608,697,676
10363,103618,696,677
10364,103628,697,678
10365,103638,697,677
10366,103648,697,677
10367,103658,695,678
10368,103668,695,676
10369,103678,694,678
10370,103688,688,686
10371,103698,688,683
10372,103708,689,680
10375,103738,688,681
10376,103748,686,682
10377,103758,684,682
10378,103768,683,680
10379,103778,683,679
10380,103788,682,679
10381,103798,682,679
10382,103808,683,679
10383,103818,683,679
10384,103828,683,679
10385,103838,683,679
10392,103908,688,676
10393,103918,691,674
10394,103928,695,670
10395,103938,699,671
10396,103948,703,671
10397,103958,707,670
10398,103968,709,669
10399,103978,711,667
10400,103988,712,667
10401,103998,713,667
10402,104008,714,668
10403,104018,716,668
10404,104028,717,668
10405,104038,719,668
10406,104048,719,668
10407,104057,718,669
10408,104067,718,670
10409,104077,718,673
10410,104087,717,674
10411,104097,713,674
10412,104107,707,675
10413,104117,707,675
10414,104127,707,676
10415,104137,706,675
10416,104147,706,675
10419,104177,706,675
10420,104187,706,673
10421,104197,705,671
10422,104207,705,670
10423,104217,707,668
10424,104227,709,665
10425,104237,710,663
10426,104247,712,659
10427,104257,715,658
10428,104267,717,658
10429,104277,718,659
10430,104287,720,659
10431,104297,721,660
10432,104307,721,661
10433,104317,721,663
10434,104327,723,664
10435,104337,724,665
10436,104347,723,667
10437,104357,722,669
10438,104367,722,669
10439,104377,721,670
10440,104387,721,669
10441,104397,720,669
10442,104407,721,669
10443,104417,721,670
10444,104427,719,672
10445,104437,718,673
10446,104447,718,674
10447,104457,718,676
10448,104467,718,675
10449,104477,717,675
10450,104487,717,677
10451,104497,717,678
10452,104507,717,679
10453,104517,714,676
10454,104527,710,669
10455,104537,712,671
10456,104547,713,674
10457,104557,713,674
10458,104567,714,674
10459,104577,714,675
10460,104587,715,674
10461,104597,716,673
10464,104627,722,665
10467,104657,723,670
10468,104667,722,668
10469,104677,714,668
10470,104687,701,669
10471,104697,700,670
10472,104707,698,671
10473,104717,692,666
10474,104727,690,663
10475,104737,689,665
10476,104747,687,668
10479,104777,686,667
10480,104787,686,668
10481,104797,685,669
10482,104807,683,672
10483,104817,683,669
10484,104827,688,665
10485,104837,692,670
10486,104847,691,674
10487,104857,694,674
10488,104867,698,672
10489,104877,700,673
10492,104907,703,673
