Recording timestamp,Gaze point X,Gaze point Y
60624,922,553
60634,919,555
60644,916,557
60654,915,558
60664,911,560
60674,906,562
60684,903,567
60694,901,574
60704,898,579
60714,896,583
60724,894,587
60734,892,594
60744,892,598
60754,892,600
60764,892,602
60774,893,605
60784,893,608
60794,892,608
60803,891,606
60814,890,606
60824,891,605
60834,891,601
60843,889,601
60853,887,602
60861,,
60863,886,602
60873,885,600
60883,883,600
60893,881,602
60903,879,601
60913,877,599
60923,875,599
60933,873,600
60943,872,600
60953,871,599
60963,870,598
60973,869,599
60983,869,599
60993,868,597
61003,868,597
61013,868,599
61023,869,599
61033,869,599
61043,870,600
61053,870,600
61063,872,600
61073,873,600
61083,876,600
61093,879,600
61103,881,599
61113,884,597
61123,887,594
61133,,
61143,,
61153,,
61163,,
61173,889,592
61183,890,592
61193,890,592
61203,891,592
61213,893,593
61223,893,596
61233,892,597
61243,891,597
61253,889,597
61263,887,597
61273,886,599
61283,884,599
61293,883,600
61303,881,601
61313,879,603
61323,877,604
61333,877,606
61343,875,606
61353,872,606
61363,873,606
61373,878,604
61383,876,605
61393,872,607
61403,871,603
61413,868,603
61423,868,602
61433,867,599
61443,866,600
61453,868,602
61463,867,602
61473,864,601
61483,864,601
61493,865,601
61503,865,602
61513,863,605
61523,863,605
61533,863,605
61543,863,606
61553,863,606
61563,864,607
61573,867,610
61583,867,612
61593,866,613
61603,868,616
61613,870,616
61623,872,613
61633,873,615
61643,875,618
61653,876,621
61663,876,624
61673,876,625
61683,877,627
61693,878,629
61703,878,631
61713,879,632
61723,880,634
61733,880,635
61743,879,637
61753,879,636
61763,879,636
61773,879,640
61783,878,641
61793,877,642
61803,877,643
61813,876,646
61823,875,650
61833,873,652
61843,872,654
61853,871,656
61861,,
61863,871,657
61873,870,656
61883,868,655
61893,867,655
61903,866,656
61913,864,655
61923,863,654
61933,863,654
61943,862,652
61953,861,650
61963,859,646
61973,858,642
61983,858,640
61993,858,637
62003,860,634
62013,861,631
62023,863,626
62033,867,621
62043,870,619
62053,874,616
62063,876,616
62073,877,616
62083,879,615
62093,882,613
62103,884,611
62113,886,610
62123,889,609
62133,892,608
62143,895,608
62153,897,607
62163,900,606
62173,902,606
62183,904,606
62193,905,606
62203,906,605
62213,907,605
62223,907,604
62233,907,604
62243,907,604
62253,907,604
62263,906,604
62273,905,603
62283,905,604
62293,904,605
62303,903,607
62313,901,608
62323,898,606
62333,897,604
62343,893,605
62353,888,606
62363,882,606
62373,871,606
62383,863,607
62393,861,608
62403,860,609
62413,859,610
62423,858,611
62433,857,611
62443,857,612
62453,858,612
62463,858,613
62472,859,614
62482,860,615
62492,861,616
62502,862,616
62512,863,615
62522,865,616
62532,867,618
62542,876,622
62552,888,624
62562,898,626
62572,904,630
62582,906,633
62592,907,635
62602,908,638
62612,909,640
62622,910,641
62632,910,642
62642,910,643
62652,910,645
62662,910,647
62672,,
62682,,
62692,910,645
62702,908,647
62712,907,647
62722,904,647
62732,902,646
62742,900,646
62752,899,646
62762,897,646
62772,895,645
62782,893,643
62792,892,642
62802,890,641
62812,889,639
62822,889,636
62832,888,633
62842,886,630
62852,884,627
62862,881,623
62872,880,622
62882,878,620
62892,876,618
62902,,
62912,,
62922,875,612
62932,878,607
62942,,
62952,,
62962,877,606
62972,879,604
62982,880,603
62992,881,602
63002,883,601
63012,885,599
63022,888,598
63032,892,597
63042,893,599
63052,894,602
63062,895,602
63072,896,603
63082,897,605
63092,898,602
63102,902,589
63112,903,590
63122,902,594
63132,901,597
63142,901,596
63152,901,593
63162,899,594
63172,896,593
63182,894,591
63192,892,591
63202,889,591
63212,885,589
63222,883,587
63232,883,583
63242,880,580
63252,877,577
63262,876,574
63272,873,571
63282,872,570
63292,871,569
63302,870,568
63312,869,567
63322,867,567
63332,865,566
63342,865,566
63352,864,567
63362,864,568
63372,864,569
63382,865,570
63392,865,570
63402,865,570
63412,866,569
63422,866,568
63432,867,569
63442,869,569
63452,870,567
63462,872,566
63472,876,564
63482,878,565
63492,879,564
63502,,
63512,,
63522,879,563
63532,881,565
63542,883,566
63552,882,569
63562,883,570
63572,885,570
63582,885,571
63592,885,571
63602,885,571
63612,886,572
63622,885,572
63632,884,573
63642,883,574
63652,883,574
63662,881,575
63672,879,577
63682,878,578
63692,877,578
63702,876,580
63712,876,583
63722,876,584
63732,876,584
63742,875,584
63752,875,584
63762,875,584
63772,875,582
63782,876,580
63792,875,581
63802,872,580
63812,872,578
63822,872,578
63832,872,578
63842,872,577
63852,873,576
63862,873,574
63872,874,574
63882,874,576
63892,877,574
63902,879,574
63912,879,575
63922,880,570
63932,882,566
63942,883,564
63952,884,562
63962,886,560
63972,888,562
63982,890,566
63992,893,566
64002,896,561
64012,899,562
64022,901,566
64032,903,568
64042,904,571
64052,905,573
64062,905,574
64072,905,575
64082,906,576
64092,908,576
64102,,
64112,,
64122,907,583
64132,908,583
64142,908,585
64151,,
64161,,
64171,904,587
64181,905,587
64191,904,587
64201,,
64211,,
64221,904,587
64231,904,590
64241,903,593
64251,902,592
64261,901,591
64271,900,593
64281,899,590
64291,848,578
64301,722,582
64311,638,586
64321,531,569
64331,402,552
64341,,
64351,,
64361,246,580
64371,231,578
64381,213,572
64391,223,570
64401,228,569
64411,226,561
64421,230,566
64431,239,579
64441,239,586
64451,241,588
64461,243,589
64471,243,595
64481,248,595
64491,240,573
64501,234,566
64511,214,605
64521,453,591
64531,544,559
64541,680,575
64551,842,606
64561,901,613
64571,931,628
64581,931,641
64591,932,644
64601,931,647
64611,930,648
64621,926,649
64631,922,651
64641,919,650
64651,916,652
64661,915,653
64671,915,648
64681,915,641
64691,912,638
64701,910,636
64711,908,634
64721,904,633
64731,903,632
64741,899,626
64751,894,615
64761,891,605
64771,889,599
64781,890,597
64791,891,593
64801,893,590
64811,894,590
64821,895,590
64831,900,586
64841,906,581
64851,,
64861,,
64871,,
64881,,
64891,912,593
64901,912,594
64911,914,596
64921,915,597
64931,917,600
64941,917,601
64951,918,601
64961,918,600
64971,918,600
64981,918,601
64991,918,599
65001,917,596
65011,916,593
65021,915,590
65031,912,586
65041,911,585
65051,909,584
65061,907,583
65071,906,581
65081,903,580
65091,901,580
65101,898,580
65111,895,579
65121,893,580
65131,891,580
65141,890,578
65151,890,575
65161,890,571
65171,892,567
65181,891,569
65191,889,573
65201,887,575
65211,881,576
65221,876,577
65231,873,578
65241,869,577
65251,865,575
65261,864,574
65271,863,574
65281,862,575
65291,861,575
65301,860,574
65311,860,573
65321,859,572
65331,859,572
65341,859,573
65351,860,575
65361,862,575
65371,863,574
65381,864,574
65391,866,573
65401,868,572
65411,869,572
65421,871,575
65431,873,576
65441,873,574
65451,873,574
65461,874,573
65471,874,571
65481,875,570
65491,875,570
65501,875,571
65511,875,570
65521,875,570
65531,875,568
65541,875,567
65551,875,567
65561,873,568
65571,872,568
65581,870,567
65591,869,564
65601,868,560
65611,868,555
65621,867,549
65631,866,544
65641,866,543
65651,865,541
65661,864,537
65671,863,534
65681,862,532
65691,861,527
65701,859,520
65711,858,516
65721,856,510
65731,854,508
65741,852,507
65751,851,506
65761,850,506
65771,848,505
65781,846,504
65791,845,503
65801,845,501
65811,844,501
65820,844,500
65830,845,499
65840,846,499
65850,846,494
65860,846,487
65870,847,487
65880,849,488
65890,852,488
65900,853,489
65910,854,490
65920,856,490
65930,857,490
65940,858,491
65950,859,492
65960,860,493
65970,861,495
65980,862,496
65990,862,497
66000,862,498
66010,863,500
66020,863,500
66030,863,500
66040,862,502
66050,863,506
66060,861,508
66070,861,508
66080,861,508
66090,862,516
66100,863,514
66110,864,511
66120,866,513
66130,866,515
66140,866,517
66150,865,518
66160,866,518
66170,867,519
66180,867,518
66190,868,515
66200,869,513
66210,870,511
66220,871,509
66230,872,507
66240,875,504
66250,877,501
66260,877,499
66270,878,498
66280,881,497
66290,882,496
66300,882,495
66310,883,495
66320,884,495
66330,885,495
66340,885,493
66350,885,493
66360,885,494
66370,884,494
66380,883,495
66390,879,496
66400,874,495
66410,875,495
66420,877,496
66430,876,497
66440,871,505
66450,870,505
66460,872,501
66470,871,502
66480,867,504
66490,866,506
66500,862,502
66510,855,494
66520,849,496
66530,846,497
66540,845,496
66550,840,499
66560,837,499
66570,836,500
66580,836,500
66590,836,501
66600,836,502
66610,836,502
66620,835,504
66630,834,505
66640,833,504
66650,832,504
66660,832,503
66670,832,502
66680,832,503
66690,833,504
66700,832,504
66710,832,504
66720,,
66730,,
66740,830,505
66750,831,509
66760,,
66770,,
66780,829,507
66790,829,508
66800,826,506
66810,823,503
66820,821,503
66830,820,502
66840,820,500
66850,819,500
66860,818,499
66870,814,492
66880,805,480
66890,807,483
66900,814,496
66910,816,501
66920,817,504
66930,819,508
66940,821,512
66950,823,516
66960,825,518
66970,827,519
66980,829,519
66990,831,518
67000,833,517
67010,834,517
67020,835,516
67030,836,516
67040,836,515
67050,837,513
67060,838,511
67070,837,513
67080,837,515
67090,834,513
67100,828,507
67110,826,507
67120,826,506
67130,825,507
67140,824,507
67150,823,506
67160,,
67170,,
67180,822,503
67190,823,501
67200,823,500
67210,824,500
67220,822,502
67230,822,502
67240,823,501
67250,824,505
67260,827,512
67270,,
67280,,
67290,827,517
67300,830,518
67310,831,519
67320,829,520
67330,829,520
67340,831,520
67350,831,521
67360,831,521
67370,831,522
67380,831,520
67390,831,518
67400,,
67410,,
67420,,
67430,,
67440,836,539
67450,835,529
67459,838,523
67469,837,516
67480,837,509
67489,834,507
67499,830,506
67509,828,503
67519,827,503
67529,826,505
67539,826,504
67549,826,503
67559,828,505
67569,827,506
67579,826,506
67589,827,506
67599,826,510
67609,825,513
67619,826,513
67629,827,510
67639,827,510
67649,826,514
67659,825,529
67669,825,528
67679,827,517
67689,827,517
67699,827,521
67709,828,524
67719,830,526
67729,832,529
67739,835,532
67749,837,534
67759,837,535
67769,839,537
67779,839,540
67789,840,541
67799,841,541
67809,840,542
67819,841,542
67829,841,541
67839,839,542
67849,839,542
67859,838,542
67869,838,541
67879,837,539
67889,835,540
67899,834,543
67909,834,543
67919,833,542
67929,831,541
67939,832,539
67949,835,538
67959,834,536
67969,832,532
67979,833,531
67989,835,530
67999,835,529
68009,836,528
68019,837,528
68029,839,529
68039,840,529
68049,841,531
68059,842,532
68069,842,536
68079,843,540
68089,844,541
68099,846,542
68109,847,544
68119,846,547
68129,847,550
68139,848,551
68149,848,552
68159,848,553
68169,848,555
68179,849,555
68189,849,555
68199,848,555
68209,848,557
68219,849,558
68229,849,558
68239,848,558
68249,848,559
68259,849,560
68269,849,561
68279,848,561
68289,848,563
68299,848,564
68309,848,564
68319,848,565
68329,848,567
68339,849,567
68349,850,567
68359,850,567
68369,851,567
68379,850,565
68389,847,561
68399,847,561
68409,847,564
68419,848,564
68429,848,563
68439,847,562
68449,848,562
68459,848,561
68469,847,560
68479,847,560
68489,847,561
68499,846,559
68509,846,558
68519,845,556
68529,845,554
68539,844,554
68549,842,552
68559,841,551
68569,841,551
68579,840,551
68589,839,550
68599,838,550
68609,838,550
68619,837,554
68629,837,556
68639,836,557
68649,,
68659,,
68669,,
68679,,
68689,836,558
68699,837,560
68709,837,562
68719,838,563
68729,839,563
68739,839,565
68749,838,566
68759,838,564
68769,839,564
68779,839,565
68789,839,567
68799,,
68809,,
68819,,
68829,,
68839,837,565
68849,837,566
68859,836,565
68869,835,566
68879,834,566
68889,833,566
68899,833,566
68909,833,564
68919,833,563
68929,833,562
68939,833,562
68949,833,560
68959,832,558
68969,832,558
68979,833,558
68989,833,555
68999,832,552
69009,832,551
69019,832,550
69029,832,548
69039,832,545
69049,832,546
69059,833,547
69069,834,547
69079,834,547
69089,834,550
69099,835,552
69109,835,554
69119,835,554
69128,836,556
69138,837,560
69148,836,561
69158,835,561
69168,836,562
69178,837,563
69188,837,562
69198,837,560
69208,837,560
69218,838,559
69228,839,558
69238,,
69248,,
69258,839,555
69268,,
69278,,
69288,840,552
69298,842,552
69308,843,549
69318,844,544
69328,845,543
69338,846,546
69348,847,546
69358,847,543
69368,847,543
69378,848,546
69388,849,546
69398,848,544
69408,847,543
69418,847,544
69428,846,543
69438,844,540
69448,842,539
69458,842,538
69468,842,537
69478,841,533
69488,840,533
69498,840,536
69508,841,538
69518,840,538
69528,840,539
69538,841,541
69548,842,543
69558,841,544
69568,841,544
69578,841,548
69588,842,549
69598,841,549
69608,840,549
69618,840,550
69628,840,552
69638,838,554
69648,837,556
69658,837,560
69668,836,563
69678,835,562
69688,834,562
69698,835,565
69708,835,567
69718,835,567
69728,835,567
69738,837,567
69748,838,563
69758,838,560
69768,839,560
69778,841,563
69788,842,562
69798,843,560
69808,845,560
69818,847,564
69828,848,563
69838,849,563
69848,851,567
69858,852,568
69868,853,568
69878,854,567
69888,854,569
69898,855,571
69908,856,570
69918,856,570
69928,856,572
69938,856,575
69948,856,575
69958,856,575
69968,856,579
69978,856,582
69988,857,582
69998,857,581
70008,856,582
70018,856,584
70028,856,583
70038,856,579
70048,857,580
70058,857,580
70068,856,578
70078,856,575
70088,856,574
70098,855,576
70108,855,576
70118,855,574
70128,855,575
70138,854,578
70148,854,577
70158,854,573
70168,854,573
70178,854,575
70188,854,575
70198,854,572
70208,854,572
70218,853,573
70228,851,570
70238,851,567
70248,851,567
70258,851,568
70268,850,566
70278,848,564
70288,847,563
70298,846,562
70308,843,561
70318,842,561
70328,842,561
70338,840,563
70348,837,563
70358,836,562
70368,836,562
70378,835,563
70388,834,564
70398,833,564
70408,833,565
70418,833,567
70428,833,568
70438,833,568
70448,834,569
70458,834,571
70468,834,572
70478,834,573
70488,834,573
70498,835,574
70508,836,574
70518,835,571
70528,836,571
70538,836,573
70548,836,572
70558,836,572
70568,836,572
70578,836,573
70588,836,574
70598,836,575
70608,836,575
70618,837,576
70628,838,576
70638,838,574
70648,840,574
70658,841,575
70668,840,572
70678,841,570
70688,842,569
70698,843,569
70708,845,570
70718,846,570
70728,847,570
70738,848,572
70748,849,575
70758,852,578
70768,853,579
70778,854,580
70788,856,579
70798,857,579
70807,858,581
70817,858,582
70827,859,582
70837,859,579
70847,860,577
70857,861,576
70867,861,575
70877,861,574
70887,862,573
70892,,
70897,863,572
70907,865,570
70917,866,571
70927,868,571
70937,868,572
70947,867,572
70957,867,572
70967,868,572
70977,868,573
70987,866,575
70997,865,577
71007,864,577
71017,862,577
71027,860,575
71037,858,576
71047,858,577
71057,857,579
71067,856,579
71077,855,578
71087,856,578
71097,855,579
71107,854,580
71117,853,578
71127,853,578
71137,853,579
71147,853,577
71157,851,576
71167,850,576
71177,849,577
71187,846,576
71197,845,576
71207,846,578
71217,846,580
71227,844,581
71237,843,581
71247,843,582
71257,842,585
71267,841,586
71277,840,587
71287,840,587
71297,839,587
71307,838,587
71317,837,585
71327,836,585
71337,835,587
71347,834,587
71357,832,586
71367,831,585
71377,831,586
71387,831,587
71397,830,587
71407,829,587
71417,828,587
71427,829,587
71437,829,586
71447,828,586
71457,827,586
71467,825,586
71477,822,585
71487,820,586
71497,818,587
71507,817,587
71517,814,587
71527,812,586
71537,810,586
71547,809,586
71557,810,585
71567,811,584
71577,811,583
71587,811,581
71597,813,578
71607,815,577
71617,817,577
71627,818,575
71637,819,574
71647,820,573
71657,821,573
71667,821,574
71677,823,574
71687,825,573
71697,824,574
71707,823,575
71717,823,576
71727,824,576
71737,824,578
71747,823,579
71757,823,579
71767,825,578
71777,824,578
71787,822,578
71797,823,577
71807,824,576
71817,823,576
71827,822,577
71837,821,575
71847,822,574
71857,821,575
71867,819,576
71877,817,577
71887,816,577
71892,,
71897,814,580
71907,812,582
71917,812,582
71927,812,582
71937,811,583
71947,810,585
71957,809,586
71967,810,586
71977,810,586
71987,809,586
71997,809,585
72007,809,585
72017,808,588
72027,808,588
72037,807,587
72047,806,587
72057,806,587
72067,806,587
72077,806,587
72087,805,587
72097,805,588
72107,806,589
72117,806,590
72127,806,591
72137,807,592
72147,808,592
72157,808,593
72167,808,593
72177,808,593
72187,810,594
72197,810,593
72207,810,592
72217,811,591
72227,811,590
72237,812,588
72247,813,587
72257,814,588
72267,814,588
72277,814,586
72287,814,585
72297,814,585
72307,814,586
72317,814,587
72327,814,589
72337,813,591
72347,812,591
72357,812,591
72367,813,592
72377,814,595
72387,815,597
72397,816,599
72407,817,600
72417,819,602
72427,820,603
72436,821,602
72446,822,602
72457,823,602
72467,823,601
72476,824,601
72486,824,601
72496,824,602
72506,823,603
72516,823,601
72526,822,600
72536,821,602
72546,821,603
72556,819,604
72566,819,605
72576,817,606
72586,816,606
72596,815,603
72606,813,602
72616,813,601
72626,813,601
72636,812,600
72646,811,599
72656,811,598
72666,810,598
72676,810,595
72686,810,595
72696,810,597
72706,810,597
72716,809,597
72726,809,598
72736,808,599
72746,806,601
72756,805,601
72766,805,602
72776,805,604
72786,804,604
72796,803,604
72806,803,605
72816,804,606
72826,804,606
72836,803,604
72846,804,602
72856,805,601
72866,806,601
72876,808,602
72886,809,602
72896,810,602
72906,810,603
72916,810,602
72926,811,602
72936,812,604
72946,812,605
72956,813,607
72966,814,608
72976,814,608
72986,814,609
72996,814,609
73006,814,608
73016,815,609
73026,815,610
73036,816,609
73046,817,609
73056,817,609
73066,817,609
73076,817,610
73086,817,610
73096,817,611
73206,816,612
73216,814,611
73226,814,611
73236,813,612
73246,812,613
73256,809,613
73266,807,612
73276,805,612
73286,803,612
73296,802,612
73306,801,612
73316,800,612
73326,801,611
73336,799,609
73346,799,609
73356,800,609
73366,801,609
73376,800,608
73386,800,608
73396,800,609
73406,800,609
73416,799,607
73426,800,608
73436,800,608
73446,799,607
73456,798,605
73466,799,604
73476,799,604
73486,799,605
73496,799,602
73506,799,602
73516,799,605
73526,799,605
73536,799,602
73546,800,602
73556,801,604
73566,802,605
73576,804,606
73586,805,606
73596,806,606
73606,807,608
73616,808,607
73626,809,607
73636,810,609
73646,810,610
73656,810,608
73666,811,607
73676,812,609
73686,813,609
73696,814,607
73706,814,606
73716,814,606
73726,814,607
73736,813,606
73746,813,606
73756,813,608
73766,812,609
73776,812,607
73786,812,607
73796,811,609
73806,811,609
73816,811,609
73826,811,609
73836,812,612
73846,813,614
73856,814,614
73866,815,615
73876,816,618
73886,816,618
73896,817,617
73906,818,619
73916,819,622
73926,820,623
73936,820,623
73946,821,622
73956,821,623
73966,819,625
73976,818,623
73986,816,623
73996,815,624
74006,813,625
74016,812,624
74026,811,623
74036,810,623
74046,808,623
74056,807,621
74066,808,620
74076,808,619
74086,808,618
74096,808,615
74106,809,613
74115,809,611
74125,809,610
74135,808,609
74146,809,609
74155,809,610
74165,809,609
74175,809,608
74185,810,609
74195,810,610
74205,810,610
74215,812,611
74225,812,610
74235,812,610
74245,813,611
74255,814,610
74265,815,609
74275,816,609
74285,818,609
74295,819,607
74305,819,607
74315,818,605
74325,819,603
74335,820,602
74345,821,601
74355,821,600
74365,821,600
74375,821,599
74385,821,599
74395,822,600
74405,822,601
74415,822,601
74425,822,603
74435,821,603
74445,821,604
74455,819,604
74465,818,605
74475,817,607
74485,815,608
74495,813,607
74505,812,607
74515,811,608
74525,810,608
74535,809,608
74545,809,611
74555,809,613
74565,808,612
74575,807,612
74585,807,613
74595,807,614
74605,806,614
74615,806,614
74625,805,615
74635,805,613
74645,804,612
74655,803,609
74665,803,608
74675,803,607
74685,802,605
74695,801,603
74705,801,602
74715,801,601
74725,801,599
74735,800,598
74745,800,597
74755,800,597
74765,800,598
74775,798,597
74785,798,597
74795,797,596
74805,795,595
74815,794,595
74825,792,595
74835,791,596
74845,790,596
74855,790,595
74865,790,594
74875,791,593
74885,792,592
74895,792,591
74905,794,590
74915,795,590
74925,797,591
74935,797,591
74945,797,591
74955,796,590
74965,796,592
74975,796,592
74985,795,593
74995,793,594
75005,791,594
75015,789,592
75025,787,592
75035,785,592
75045,780,593
75055,775,597
75065,,
75075,,
75085,,
75095,,
75105,,
75115,,
75125,767,595
75135,766,599
75145,763,601
75155,762,604
75165,761,607
75175,761,609
75185,759,610
75195,758,611
75205,758,614
75215,759,616
75225,760,616
75235,761,614
75245,762,613
75255,763,613
75265,764,612
75275,766,610
75285,768,610
75295,769,608
75305,770,605
75315,769,603
75325,770,603
75335,769,604
75345,769,603
75355,767,600
75365,766,599
75375,765,598
75385,763,596
75395,762,593
75405,761,593
75415,760,595
75425,761,595
75435,761,593
75445,762,594
75455,762,596
75465,761,597
75475,761,598
75485,762,601
75495,762,605
75505,763,605
75515,763,604
75525,764,605
75535,765,609
75545,765,609
75555,766,608
75565,768,609
75575,769,608
75585,769,606
75595,771,607
75605,774,609
75615,775,609
75625,776,608
75635,776,606
75645,776,606
75655,777,605
75665,776,603
75675,776,602
75685,776,603
75695,777,603
75705,775,599
75715,775,599
75725,775,600
75735,776,600
75745,775,599
75755,774,599
75765,775,600
75775,775,601
75785,774,601
75794,774,602
75804,773,604
75814,773,605
75824,772,604
75834,771,604
75844,771,606
75854,771,608
75864,770,608
75874,769,608
75884,769,609
75894,769,610
75904,768,608
75914,767,608
75924,768,609
75934,769,609
75944,769,607
75954,767,606
75964,766,607
75974,767,607
75984,768,606
75994,767,603
76004,767,603
76014,767,603
76024,766,602
76034,766,602
76044,767,603
76054,768,603
76064,769,602
76074,768,602
76084,768,603
76094,768,605
76104,,
76114,,
76124,768,605
76134,768,607
76144,768,608
76154,767,610
76164,766,610
76174,767,610
76184,767,610
76194,,
76204,,
76214,769,609
76224,769,609
76234,770,609
76244,772,608
76254,773,607
76264,775,606
76274,778,605
76284,781,605
76294,784,606
76304,785,605
76314,787,603
76324,790,604
76334,792,605
76344,794,605
76354,,
76364,,
76374,795,605
76384,797,606
76394,798,607
76404,797,607
76414,795,603
76424,796,603
76434,797,605
76444,797,605
76454,798,605
76464,798,605
76474,798,606
76484,798,605
76494,798,605
76504,798,605
76514,796,606
76524,794,604
76534,792,604
76544,792,604
76554,791,605
76564,791,605
76574,791,603
76584,791,603
76594,790,604
76604,789,602
76614,790,601
76624,791,602
76634,790,602
76644,788,602
76654,787,601
76664,786,601
76674,785,602
76684,784,602
76694,783,601
76704,782,601
76714,780,603
76724,776,600
76734,774,599
76744,773,599
76754,771,598
76764,769,597
76774,769,595
76784,769,595
76794,770,597
76804,770,596
76814,770,596
76824,771,597
76834,772,598
76844,773,599
76854,775,603
76864,777,606
76874,777,610
76884,776,610
76894,774,608
76904,773,609
76914,773,612
76924,772,612
76934,771,612
76944,771,611
76954,770,610
76964,769,609
76974,768,607
76984,768,605
76994,767,605
77004,765,603
77014,763,601
77024,762,601
77034,762,603
77044,762,602
77054,761,602
77064,761,602
77074,761,602
77084,761,602
77094,761,603
77104,762,604
77114,763,604
77124,764,604
77134,764,603
77144,765,603
77154,766,603
77164,766,603
77174,767,602
77184,769,603
77194,770,603
77204,770,601
77214,770,600
77224,771,599
77234,772,598
77244,772,598
77254,772,597
77264,774,597
77274,774,597
77284,774,596
77294,773,596
77304,773,596
77314,774,597
77324,774,598
77334,774,598
77344,775,599
77354,776,600
77364,776,601
77374,777,602
77384,779,603
77394,780,604
77404,781,604
77414,783,602
77424,785,601
77434,786,601
77444,787,601
77454,787,600
77463,787,599
77473,788,596
77483,789,595
77493,790,594
77503,790,594
77513,790,594
77523,790,593
77533,789,591
77543,790,589
77553,790,587
77563,790,587
77573,790,587
77583,790,587
77593,,
77603,,
77613,794,582
77623,,
77633,,
77643,793,584
77653,795,581
77663,795,581
77673,795,580
77683,796,581
77693,797,582
77703,798,582
77713,797,580
77723,797,580
77733,797,580
77743,797,580
77753,796,580
77763,796,580
77773,796,581
77783,796,580
77793,795,579
77803,795,580
77813,795,580
77823,795,579
77833,794,581
77843,792,584
77853,792,584
77863,791,585
77873,791,588
77883,789,589
77893,787,589
77903,786,592
77913,785,594
77923,784,595
77933,784,596
77943,783,597
77953,782,600
77963,781,600
77973,779,599
77983,779,600
77993,779,602
78003,778,602
78013,777,603
78023,777,604
78033,776,603
78043,776,602
78053,775,600
78063,776,600
78073,778,601
78083,778,600
78093,779,598
78103,781,597
78113,782,596
78123,783,596
78133,783,595
78143,784,593
78153,785,593
78163,786,593
78173,785,589
78183,784,586
78193,785,586
78203,785,585
78213,784,583
78223,784,582
78233,783,582
78243,782,583
78253,,
78263,,
78273,782,580
78283,781,581
78293,780,583
78303,779,585
78313,778,585
78323,778,585
78333,777,587
78343,775,587
78353,775,587
78363,775,589
78373,775,591
78383,774,591
78393,774,591
78403,775,590
78413,775,593
78423,775,593
78433,775,593
78443,776,594
78453,776,596
78463,775,596
78473,775,596
78483,776,598
78493,776,599
78503,776,600
78513,776,600
78523,776,603
78533,777,605
78543,776,605
78553,776,605
78563,778,609
78573,778,610
78583,777,610
78593,777,610
78603,777,613
78613,777,613
78623,777,611
78633,776,609
78643,776,608
78653,776,607
78663,775,604
78673,774,604
78683,774,604
78693,775,603
78703,775,600
78713,776,599
78723,778,599
78733,780,599
78743,781,599
78753,783,598
78763,785,598
78773,788,597
78783,790,596
78793,791,595
78803,793,594
78813,794,594
78823,795,594
78833,796,593
78843,796,593
78853,797,594
78863,797,594
78873,797,595
78883,797,597
78893,796,599
78903,796,600
78913,795,600
78923,794,601
78933,792,603
78943,789,603
78953,787,604
78963,784,603
78973,,
78983,,
78993,783,606
79003,779,605
79013,777,605
79023,774,607
79033,772,608
79043,769,609
79053,767,609
79063,766,608
79073,764,608
79083,763,607
79093,760,606
79102,760,607
79112,762,608
79122,761,606
79132,759,601
79142,759,600
79152,760,600
79162,760,599
79172,758,597
79182,759,597
79192,760,598
79202,761,598
79212,760,596
79222,759,597
79232,759,598
79242,,
79252,,
79262,757,602
79272,756,603
79282,755,604
79292,751,604
79302,749,605
79312,747,604
79322,747,605
79332,747,607
79342,746,607
79352,746,605
79362,746,604
79372,748,604
79382,749,604
79392,750,602
79402,753,602
79412,755,603
79422,758,603
79432,762,605
79442,765,605
79452,767,605
79462,769,602
79472,770,598
79482,772,596
79492,774,596
79502,776,594
79512,777,592
79522,,
79532,,
79542,777,591
79552,777,590
79562,777,589
79572,777,588
79582,777,589
79592,775,591
79602,773,590
79612,770,589
79622,768,589
79632,767,590
79642,766,591
79652,764,590
79662,763,590
79672,761,590
79682,758,591
79692,757,592
79702,755,593
79712,754,595
79722,753,596
79732,751,596
79742,750,597
79752,748,598
79762,747,598
79772,747,598
79782,748,599
79792,749,599
79802,750,599
79812,751,598
79822,753,597
79832,755,596
79842,757,596
79852,759,595
79862,761,595
79872,763,595
79882,764,593
79892,764,591
79902,765,590
79912,766,590
79922,767,591
79932,766,591
79942,766,591
79952,766,591
79962,765,592
79972,763,592
79982,762,593
79992,760,593
80002,757,593
80012,754,590
80022,752,588
80032,750,588
80042,748,588
80052,746,587
80062,745,586
80072,744,585
80082,743,584
80092,744,583
80102,744,584
80112,745,585
80122,,
80132,,
80142,745,588
80152,746,588
80162,747,589
80172,746,590
80182,745,591
80192,745,590
80202,745,591
80212,743,593
80222,741,594
80232,740,593
80242,740,592
80252,738,592
80262,736,592
80272,736,592
80282,737,593
80292,736,595
80302,736,595
80312,738,594
80322,739,594
80332,738,595
80342,737,596
80352,738,596
80362,740,597
80372,739,598
80382,739,598
80392,740,598
80402,741,599
80412,741,600
80422,740,600
80432,742,599
80442,743,599
80452,744,600
80462,744,599
80472,746,598
80482,748,598
80492,748,597
80502,748,596
80512,749,595
80522,749,595
80532,748,594
80542,747,593
80552,747,593
80562,746,593
80572,745,593
80582,744,593
80592,743,593
80602,743,594
80612,742,594
80622,743,594
80632,743,594
80642,,
80652,,
80662,745,596
80672,745,596
80682,745,596
80692,746,596
80702,747,596
80712,750,596
80722,750,596
80732,751,596
80742,751,596
80752,752,596
80762,751,594
80771,751,594
80781,752,594
80791,,
80801,,
80811,752,594
80821,751,594
80831,750,594
80841,750,593
80851,750,593
80861,750,592
